FREQ,Frequency,BORROWERS_CTY,Borrowers' country,TC_BORROWERS,Borrowing sector,TC_LENDERS,Lending sector,VALUATION,Valuation method,UNIT_TYPE,Unit type,TC_ADJUST,Adjustment,COLLECTION,Collection Indicator,DECIMALS,Decimals,UNIT_MULT,Unit Multiplier,UNIT_MEASURE,Unit of measure,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,OBS_PRE_BREAK,OBS_CONF,Observation confidentiality
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q2,89.7,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q3,89.0,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q4,87.8,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q1,88.3,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q2,88.9,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q3,90.0,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q4,90.4,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q1,91.7,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q2,93.6,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q3,94.9,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q4,95.5,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q1,98.5,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q2,101.4,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q3,103.3,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q4,103.6,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q1,104.4,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q2,105.2,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q3,106.1,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q4,106.8,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q1,106.8,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q2,108.1,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q3,110.5,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q4,111.5,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q1,114.2,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q2,114.2,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q3,114.7,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q4,113.0,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q1,112.1,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q2,111.4,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q3,110.8,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q4,110.5,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q1,110.9,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q2,110.3,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q3,110.5,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,N,Non-financial corporations,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Non-financial corporations from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q4,109.9,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q1,85.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q2,85.2,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q3,84.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q4,84.7,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q1,83.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q2,82.9,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q3,82.7,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q4,83.2,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q1,82.6,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q2,82.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q3,82.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q4,83.3,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q1,82.9,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q2,82.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q3,83.5,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q4,84.7,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q1,85.1,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q2,89.1,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q3,92.2,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2020-Q4,95.3,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q1,96.6,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q2,95.2,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q3,95.2,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2021-Q4,95.7,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q1,94.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q2,93.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q3,92.6,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2022-Q4,92.6,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q1,91.6,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q2,91.6,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q3,91.7,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2023-Q4,92.1,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q1,91.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q2,90.2,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q3,89.4,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2024-Q4,88.8,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q1,87.5,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q2,87.2,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q3,87.3,A,Normal value,,F,Free
Q,Quarterly,TH,Thailand,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Thailand - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2025-Q4,87.5,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q1,79.3,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q2,80.2,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q3,81.4,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2016-Q4,82.9,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q1,82.9,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q2,83.6,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q3,84.1,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2017-Q4,84.8,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q1,85.1,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q2,85.5,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q3,86.2,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2018-Q4,86.8,A,Normal value,,F,Free
Q,Quarterly,KR,Korea,H,Households & NPISHs,A,All sectors,M,Market value,770,Percentage of GDP,A,Adjusted for breaks,E,End of period,1,One,0,Units,367,Per cent,Korea - Credit to Households and NPISHs from All sectors at Market value - Percentage of GDP - Adjusted for breaks,2019-Q1,86.7,A,Normal value,,F,Free
